ticker,ts,side,price,pnl
KXBTC-26AUG0301-B62850,1785731424606,buy,0.37,-0.37
KXBTC-26AUG0301-B62850,1785731624422,buy,0.35,-0.35
KXBTC-26AUG0301-B62850,1785731674496,sell,0.32,0.32
KXBTC-26AUG0301-B62850,1785731824287,sell,0.37,0.37
KXBTC-26AUG0301-B62850,1785732024448,buy,0.38,-0.38
KXBTC-26AUG0301-B62850,1785732124474,sell,0.33,0.33
KXBTC-26AUG0301-B62850,1785732224280,sell,0.45,0.45
KXBTC-26AUG0301-B62850,1785732324306,sell,0.55,0.55
KXBTC-26AUG0301-B62850,1785732474057,buy,0.65,-0.65
KXBTC-26AUG0301-B62850,1785732524199,sell,0.64,0.64
KXBTC-26AUG0301-B62850,1785732573947,sell,0.71,0.71
KXBTC-26AUG0301-B62850,1785732724264,buy,0.78,-0.78
KXBTC-26AUG0301-B62850,1785732774055,buy,0.72,-0.72
KXBTC-26AUG0301-B62850,1785732874183,buy,0.68,-0.68
KXBTC-26AUG0301-B62850,1785732923762,buy,0.3,-0.3
KXBTC-26AUG0301-B62850,1785732973886,buy,0.19,-0.19
KXBTC-26AUG0301-B62850,1785733023587,buy,0.14,-0.14
KXBTC-26AUG0301-B62950,1785730447211,buy,0.13,-0.13
KXBTC-26AUG0301-B62950,1785730554656,sell,0.15,0.15
KXBTC-26AUG0301-B62950,1785731574912,sell,0.24,0.24
KXBTC-26AUG0301-B62950,1785732025207,sell,0.48,0.48
KXBTC-26AUG0301-B62950,1785732224716,buy,0.44,-0.44
KXBTC-26AUG0301-B62950,1785732324769,buy,0.33,-0.33
KXBTC-26AUG0301-B62950,1785732524652,buy,0.25,-0.25
KXBTC-26AUG0301-B62950,1785732574350,buy,0.18,-0.18
KXBTC-26AUG0301-B62950,1785732624499,buy,0.1,-0.1
KXBTC-26AUG0301-B62950,1785732724719,buy,0.05,-0.05
KXBTC-26AUG0302-B62550,1785734100452,buy,0.09,-0.09
KXBTC-26AUG0302-B62550,1785734512900,sell,0.06,0.06
KXBTC-26AUG0302-B62650,1785734152790,sell,0.17,0.17
KXBTC-26AUG0302-B62650,1785734411031,buy,0.2,-0.2
KXBTC-26AUG0302-B62650,1785734512750,sell,0.17,0.17
KXBTC-26AUG0302-B62650,1785734763625,buy,0.24,-0.24
KXBTC-26AUG0302-B62650,1785734813432,buy,0.19,-0.19
KXBTC-26AUG0302-B62650,1785735013883,sell,0.17,0.17
KXBTC-26AUG0302-B62650,1785735063655,buy,0.27,-0.27
KXBTC-26AUG0302-B62650,1785735163274,buy,0.22,-0.22
KXBTC-26AUG0302-B62650,1785735213518,sell,0.21,0.21
KXBTC-26AUG0302-B62650,1785735313514,sell,0.3,0.3
KXBTC-26AUG0302-B62650,1785735963344,buy,0.34,-0.34
KXBTC-26AUG0302-B62650,1785736013342,buy,0.2,-0.2
KXBTC-26AUG0302-B62650,1785736063187,buy,0.15,-0.15
KXBTC-26AUG0302-B62650,1785736263269,sell,0.06,0.06
KXBTC-26AUG0302-B62650,1785736313215,buy,0.09,-0.09
KXBTC-26AUG0302-B62650,1785736413116,sell,0.04,0.04
KXBTC-26AUG0302-B62650,1785736513666,buy,0.11,-0.11
KXBTC-26AUG0302-B62750,1785733586727,buy,0.32,0.6799999999999999
KXBTC-26AUG0302-B62750,1785734410884,buy,0.36,0.64
KXBTC-26AUG0302-B62750,1785734462130,sell,0.33,-0.6699999999999999
KXBTC-26AUG0302-B62750,1785735063152,sell,0.39,-0.61
KXBTC-26AUG0302-B62750,1785735812773,buy,0.56,0.43999999999999995
KXBTC-26AUG0302-B62750,1785735962910,sell,0.6,-0.4
KXBTC-26AUG0302-B62750,1785736162689,buy,0.66,0.33999999999999997
KXBTC-26AUG0302-B62750,1785736213105,sell,0.6,-0.4
KXBTC-26AUG0302-B62750,1785736262820,sell,0.66,-0.33999999999999997
KXBTC-26AUG0302-B62750,1785736362919,buy,0.68,0.31999999999999995
KXBTC-26AUG0302-B62750,1785736412689,sell,0.64,-0.36
KXBTC-26AUG0302-B62750,1785736612572,sell,0.88,-0.12
KXBTC-26AUG0302-B62750,1785736662354,sell,0.95,-0.050000000000000044
KXBTC-26AUG0303-B62650,1785739890519,sell,0.38,0.38
KXBTC-26AUG0303-B62650,1785739940947,buy,0.45,-0.45
KXBTC-26AUG0303-B62650,1785739989888,sell,0.44,0.44
KXBTC-26AUG0303-B62650,1785740092265,buy,0.54,-0.54
KXBTC-26AUG0303-B62750,1785738857415,buy,0.5,-0.5
KXBTC-26AUG0303-B62750,1785738956006,buy,0.41,-0.41
KXBTC-26AUG0303-B62750,1785739112317,buy,0.32,-0.32
KXBTC-26AUG0303-B62750,1785739215073,buy,0.18,-0.18
KXBTC-26AUG0303-B62850,1785737571503,buy,0.26,-0.26
KXBTC-26AUG0303-B62850,1785737622341,sell,0.25,0.25
KXBTC-26AUG0303-B62850,1785737723657,buy,0.28,-0.28
KXBTC-26AUG0303-B62850,1785737774867,sell,0.23,0.23
KXBTC-26AUG0303-B62850,1785738523331,buy,0.24,-0.24
KXBTC-26AUG0303-B62850,1785738691157,sell,0.14,0.14
KXBTC-26AUG0303-B62850,1785738857121,buy,0.17,-0.17
KXBTC-26AUG0304-B62350,1785741312673,sell,0.08,0.08
KXBTC-26AUG0304-B62350,1785741421792,buy,0.11,-0.11
KXBTC-26AUG0304-B62350,1785741473757,sell,0.1,0.1
KXBTC-26AUG0304-B62450,1785741306628,sell,0.2,0.2
KXBTC-26AUG0304-B62450,1785741415924,buy,0.26,-0.26
KXBTC-26AUG0304-B62450,1785741792100,buy,0.24,-0.24
KXBTC-26AUG0304-B62450,1785743791006,buy,0.2,-0.2
KXBTC-26AUG0304-B62450,1785743840164,sell,0.06,0.06
KXBTC-26AUG0304-B62450,1785743890283,sell,0.27,0.27
KXBTC-26AUG0304-B62450,1785743940130,buy,0.47,-0.47
KXBTC-26AUG0304-B62550,1785741686679,sell,0.3,-0.7
KXBTC-26AUG0304-B62550,1785741791952,sell,0.32,-0.6799999999999999
KXBTC-26AUG0304-B62550,1785742492188,buy,0.36,0.64
KXBTC-26AUG0304-B62550,1785742542271,sell,0.34,-0.6599999999999999
KXBTC-26AUG0304-B62550,1785742593601,sell,0.4,-0.6
KXBTC-26AUG0304-B62550,1785742942466,sell,0.55,-0.44999999999999996
KXBTC-26AUG0304-B62550,1785743142006,sell,0.59,-0.41000000000000003
KXBTC-26AUG0304-B62550,1785743391883,buy,0.58,0.42000000000000004
KXBTC-26AUG0304-B62550,1785743442199,sell,0.52,-0.48
KXBTC-26AUG0304-B62550,1785743840588,buy,0.92,0.07999999999999996
KXBTC-26AUG0304-B62550,1785743890721,buy,0.75,0.25
KXBTC-26AUG0304-B62550,1785743940582,sell,0.51,-0.49
KXBTC-26AUG0304-B62650,1785741306778,buy,0.24,-0.24
KXBTC-26AUG0305-B62350,1785745803788,buy,0.26,-0.26
KXBTC-26AUG0305-B62350,1785745853714,sell,0.21,0.21
KXBTC-26AUG0305-B62350,1785745953389,buy,0.26,-0.26
KXBTC-26AUG0305-B62350,1785746103715,sell,0.22,0.22
KXBTC-26AUG0305-B62350,1785746203314,sell,0.27,0.27
KXBTC-26AUG0305-B62350,1785746253673,sell,0.36,0.36
KXBTC-26AUG0305-B62350,1785746503330,sell,0.46,0.46
KXBTC-26AUG0305-B62350,1785746903147,buy,0.59,-0.59
KXBTC-26AUG0305-B62350,1785746953187,sell,0.58,0.58
KXBTC-26AUG0305-B62350,1785747153039,buy,0.63,-0.63
KXBTC-26AUG0305-B62350,1785747203122,buy,0.52,-0.52
KXBTC-26AUG0305-B62350,1785747253170,buy,0.41,-0.41
KXBTC-26AUG0305-B62350,1785747303141,sell,0.32,0.32
KXBTC-26AUG0305-B62350,1785747353230,buy,0.37,-0.37
KXBTC-26AUG0305-B62350,1785747403072,buy,0.27,-0.27
KXBTC-26AUG0305-B62350,1785747453212,buy,0.05,-0.05
KXBTC-26AUG0305-B62450,1785744495995,sell,0.26,-0.74
KXBTC-26AUG0305-B62450,1785746353561,buy,0.34,0.6599999999999999
KXBTC-26AUG0305-B62450,1785746503637,sell,0.18,-0.8200000000000001
KXBTC-26AUG0305-B62450,1785746753591,sell,0.23,-0.77
KXBTC-26AUG0305-B62450,1785746903410,sell,0.3,-0.7
KXBTC-26AUG0305-B62450,1785746953478,buy,0.31,0.69
KXBTC-26AUG0305-B62450,1785747153329,sell,0.29,-0.71
KXBTC-26AUG0305-B62450,1785747203419,sell,0.44,-0.56
KXBTC-26AUG0305-B62450,1785747253461,sell,0.54,-0.45999999999999996
KXBTC-26AUG0305-B62450,1785747303436,buy,0.65,0.35
KXBTC-26AUG0305-B62450,1785747353517,sell,0.59,-0.41000000000000003
KXBTC-26AUG0305-B62550,1785744547942,buy,0.31,-0.31
KXBTC-26AUG0305-B62550,1785744750002,sell,0.23,0.23
KXBTC-26AUG0305-B62650,1785744496427,buy,0.21,-0.21
KXBTC-26AUG0305-B62750,1785744548377,buy,0.06,-0.06
KXBTC-26AUG0306-B62350,1785748663869,buy,0.14,-0.14
KXBTC-26AUG0306-B62450,1785749512966,buy,0.25,-0.25
KXBTC-26AUG0306-B62450,1785749563086,buy,0.21,-0.21
KXBTC-26AUG0306-B62450,1785749613218,buy,0.15,-0.15
KXBTC-26AUG0306-B62450,1785749663109,buy,0.12,-0.12
KXBTC-26AUG0306-B62450,1785749713424,sell,0.11,0.11
KXBTC-26AUG0306-B62550,1785750813045,buy,0.39,-0.39
KXBTC-26AUG0307-B62650,1785752273152,sell,0.3,-0.7
KXBTC-26AUG0307-B62650,1785752573662,buy,0.26,0.74
KXBTC-26AUG0307-B62750,1785752372857,buy,0.37,-0.37
KXBTC-26AUG0307-B62750,1785752423140,sell,0.34,0.34
KXBTC-26AUG0307-B62750,1785753970766,buy,0.39,-0.39
KXBTC-26AUG0307-B62750,1785754020689,buy,0.06,-0.06
KXBTC-26AUG0307-B62750,1785754670345,sell,0.05,0.05
KXBTC-26AUG0307-B62850,1785752623736,sell,0.19,0.19
KXBTC-26AUG0308-B62350,1785755323675,sell,0.09,0.09
KXBTC-26AUG0308-B62450,1785755323536,sell,0.2,-0.8
KXBTC-26AUG0308-B62550,1785757821960,sell,0.33,0.33
KXBTC-26AUG0308-B62550,1785757921777,sell,0.6,0.6
KXBTC-26AUG0308-B62550,1785757971911,buy,0.7,-0.7
KXBTC-26AUG0308-B62550,1785758021976,sell,0.63,0.63
KXBTC-26AUG0308-B62550,1785758071904,buy,0.77,-0.77
KXBTC-26AUG0308-B62550,1785758122012,sell,0.66,0.66
KXBTC-26AUG0308-B62550,1785758172352,buy,0.84,-0.84
KXBTC-26AUG0308-B62550,1785758222228,buy,0.74,-0.74
KXBTC-26AUG0308-B62550,1785758272017,sell,0.43,0.43
KXBTC-26AUG0308-B62550,1785758321982,buy,0.75,-0.75
KXBTC-26AUG0308-B62550,1785758371915,buy,0.34,-0.34
KXBTC-26AUG0308-B62650,1785755323400,buy,0.22,-0.22
KXBTC-26AUG0308-B62650,1785755624569,sell,0.19,0.19
KXBTC-26AUG0309-B62350,1785759576909,buy,0.13,-0.13
KXBTC-26AUG0309-B62450,1785759276580,sell,0.21,0.21
KXBTC-26AUG0309-B62450,1785759576499,buy,0.22,-0.22
KXBTC-26AUG0309-B62450,1785760675274,buy,0.2,-0.2
KXBTC-26AUG0309-B62450,1785760724959,sell,0.19,0.19
KXBTC-26AUG0309-B62450,1785760825364,buy,0.22,-0.22
KXBTC-26AUG0309-B62450,1785761075051,buy,0.1,-0.1
KXBTC-26AUG0309-B62550,1785759176605,sell,0.19,0.19
KXBTC-26AUG0309-B62550,1785759327186,sell,0.22,0.22
KXBTC-26AUG0309-B62550,1785759476616,sell,0.23,0.23
KXBTC-26AUG0309-B62550,1785761574493,buy,0.24,-0.24
KXBTC-26AUG0309-B62550,1785761624439,sell,0.2,0.2
KXBTC-26AUG0309-B62550,1785761674653,buy,0.24,-0.24
KXBTC-26AUG0309-B62650,1785759627148,sell,0.19,-0.81
KXBTC-26AUG0309-B62650,1785761574350,sell,0.24,-0.76
KXBTC-26AUG0309-B62650,1785761674505,sell,0.69,-0.31000000000000005
KXBTC-26AUG0309-B62650,1785761724534,sell,0.74,-0.26
KXBTC-26AUG0309-B62650,1785761774720,sell,0.82,-0.18000000000000005
KXBTC-26AUG0309-B62750,1785759577195,sell,0.09,0.09
KXBTC-26AUG0309-B62750,1785761575074,buy,0.11,-0.11
KXBTC-26AUG0309-B62750,1785761625079,buy,0.09,-0.09
KXBTC-26AUG0309-B62750,1785761675204,sell,0.08,0.08
KXBTC-26AUG0309-B62750,1785761725271,buy,0.09,-0.09
KXBTC-26AUG0310-B62550,1785762779752,buy,0.18,-0.18
KXBTC-26AUG0310-B62550,1785763180786,buy,0.06,-0.06
KXBTC-26AUG0310-B62650,1785763130416,buy,0.15,-0.15
KXBTC-26AUG0310-B62650,1785763180491,buy,0.12,-0.12
KXBTC-26AUG0310-B62650,1785764028361,sell,0.17,0.17
KXBTC-26AUG0310-B62650,1785764178338,buy,0.19,-0.19
KXBTC-26AUG0310-B62650,1785764228615,buy,0.15,-0.15
KXBTC-26AUG0310-B62650,1785764278288,sell,0.14,0.14
KXBTC-26AUG0310-B62650,1785764378390,buy,0.19,-0.19
KXBTC-26AUG0310-B62650,1785764428529,buy,0.15,-0.15
KXBTC-26AUG0310-B62650,1785764928327,buy,0.12,-0.12
KXBTC-26AUG0310-B62750,1785762780028,sell,0.17,0.17
KXBTC-26AUG0310-B62750,1785762829964,buy,0.19,-0.19
KXBTC-26AUG0310-B62750,1785763428280,sell,0.16,0.16
KXBTC-26AUG0310-B62750,1785763929056,buy,0.16,-0.16
KXBTC-26AUG0310-B62750,1785764028221,sell,0.11,0.11
KXBTC-26AUG0310-B62750,1785764128074,sell,0.18,0.18
KXBTC-26AUG0310-B62750,1785764577830,sell,0.2,0.2
KXBTC-26AUG0310-B62750,1785764927904,buy,0.26,-0.26
KXBTC-26AUG0310-B62750,1785765028039,buy,0.19,-0.19
KXBTC-26AUG0310-B62750,1785765127837,buy,0.09,-0.09
KXBTC-26AUG0310-B62850,1785763031081,sell,0.13,0.13
KXBTC-26AUG0310-B62850,1785763130988,sell,0.17,0.17
KXBTC-26AUG0310-B62950,1785763130843,sell,0.11,0.11
KXBTC-26AUG0311-B62850,1785766234273,buy,0.09,-0.09
KXBTC-26AUG0311-B63150,1785766284385,buy,0.14,-0.14
KXBTC-26AUG0312-B63850,1785770303408,buy,0.14,-0.14
KXBTC-26AUG0312-B63850,1785770353671,sell,0.11,0.11
KXBTC-26AUG0312-B63850,1785771056290,buy,0.14,-0.14
KXBTC-26AUG0312-B63850,1785771206323,buy,0.13,-0.13
KXBTC-26AUG0312-B63850,1785771256044,sell,0.12,0.12
KXBTC-26AUG0312-B63850,1785771306781,buy,0.15,-0.15
KXBTC-26AUG0312-B63850,1785771556042,sell,0.19,0.19
KXBTC-26AUG0312-B63850,1785771656143,sell,0.24,0.24
KXBTC-26AUG0312-B63850,1785771756082,buy,0.24,-0.24
KXBTC-26AUG0312-B63850,1785771856096,sell,0.17,0.17
KXBTC-26AUG0312-B63850,1785772005865,sell,0.24,0.24
KXBTC-26AUG0312-B63850,1785772055849,buy,0.25,-0.25
KXBTC-26AUG0312-B63850,1785772405257,buy,0.11,-0.11
KXBTC-26AUG0313-B63550,1785776176543,buy,0.06,-0.06
KXBTC-26AUG0313-B63650,1785776127056,sell,0.16,0.16
KXBTC-26AUG0313-B63650,1785776176826,sell,0.41,0.41
KXBTC-26AUG0313-B63650,1785776226951,buy,0.59,-0.59
KXBTC-26AUG0313-B63650,1785776277027,buy,0.42,-0.42
KXBTC-26AUG0313-B63650,1785776326993,buy,0.28,-0.28
KXBTC-26AUG0313-B63750,1785776126012,sell,0.23,-0.77
KXBTC-26AUG0313-B63750,1785776175780,buy,0.53,0.47
KXBTC-26AUG0313-B63750,1785776225954,sell,0.35,-0.65
KXBTC-26AUG0313-B63750,1785776276004,sell,0.55,-0.44999999999999996
KXBTC-26AUG0313-B63750,1785776325917,sell,0.73,-0.27
KXBTC-26AUG0313-B63950,1785773318600,buy,0.11,-0.11
KXBTC-26AUG0313-B63950,1785773821572,sell,0.14,0.14
KXBTC-26AUG0313-B64050,1785773016113,sell,0.07,0.07
KXBTC-26AUG0313-B64050,1785773821281,sell,0.07,0.07
KXBTC-26AUG0314-B63750,1785778550797,sell,0.26,0.26
KXBTC-26AUG0314-B63750,1785778602276,buy,0.27,-0.27
KXBTC-26AUG0314-B63750,1785778702648,sell,0.27,0.27
KXBTC-26AUG0314-B63750,1785778955283,buy,0.31,-0.31
KXBTC-26AUG0314-B63750,1785779005682,buy,0.22,-0.22
KXBTC-26AUG0314-B63750,1785779056190,sell,0.2,0.2
KXBTC-26AUG0314-B63750,1785779157170,buy,0.23,-0.23
KXBTC-26AUG0314-B63750,1785779208303,buy,0.16,-0.16
KXBTC-26AUG0314-B63750,1785779258411,sell,0.14,0.14
KXBTC-26AUG0314-B63750,1785779358083,buy,0.17,-0.17
KXBTC-26AUG0314-B63750,1785779408850,buy,0.11,-0.11
KXBTC-26AUG0314-B63750,1785779509288,sell,0.1,0.1
KXBTC-26AUG0314-B63750,1785779609420,sell,0.17,0.17
KXBTC-26AUG0314-B63750,1785779912560,buy,0.04,-0.04
KXBTC-26AUG0314-B63850,1785779157588,sell,0.24,-0.76
KXBTC-26AUG0314-B63850,1785779258841,sell,0.43,-0.5700000000000001
KXBTC-26AUG0314-B63850,1785779308798,sell,0.47,-0.53
KXBTC-26AUG0314-B63850,1785779459662,sell,0.48,-0.52
KXBTC-26AUG0314-B63850,1785779509739,sell,0.53,-0.47
KXBTC-26AUG0314-B63950,1785779811043,buy,0.07,-0.07
KXBTC-26AUG0315-B63650,1785780816955,buy,0.08,-0.08
KXBTC-26AUG0315-B63750,1785780616525,buy,0.22,-0.22
KXBTC-26AUG0315-B63750,1785780765960,buy,0.23,-0.23
KXBTC-26AUG0315-B63750,1785780815636,buy,0.19,-0.19
KXBTC-26AUG0315-B63750,1785783567115,buy,0.11,-0.11
KXBTC-26AUG0315-B63850,1785780815496,buy,0.28,0.72
KXBTC-26AUG0315-B63850,1785782917528,sell,0.27,-0.73
KXBTC-26AUG0315-B63850,1785782967410,buy,0.33,0.6699999999999999
KXBTC-26AUG0315-B63850,1785783067799,buy,0.27,0.73
KXBTC-26AUG0315-B63850,1785783117391,sell,0.24,-0.76
KXBTC-26AUG0315-B63850,1785783167413,sell,0.32,-0.6799999999999999
KXBTC-26AUG0315-B63850,1785783217590,sell,0.55,-0.44999999999999996
KXBTC-26AUG0315-B63850,1785783267724,sell,0.64,-0.36
KXBTC-26AUG0315-B63850,1785783318029,sell,0.73,-0.27
KXBTC-26AUG0315-B63850,1785783367843,sell,0.78,-0.21999999999999997
KXBTC-26AUG0315-B63850,1785783418139,sell,0.85,-0.15000000000000002
KXBTC-26AUG0315-B63950,1785783267569,sell,0.07,0.07
KXBTC-26AUG0315-B63950,1785783367711,buy,0.12,-0.12
KXBTC-26AUG0315-B64050,1785780566467,sell,0.09,0.09
KXBTC-26AUG0315-B64050,1785780816671,sell,0.12,0.12
KXBTC-26AUG0315-B64150,1785780815924,sell,0.05,0.05
KXBTC-26AUG0316-B63650,1785784321854,buy,0.1,-0.1
KXBTC-26AUG0316-B63750,1785784320651,buy,0.21,-0.21
KXBTC-26AUG0316-B63750,1785784670564,buy,0.14,-0.14
KXBTC-26AUG0316-B63750,1785786669731,buy,0.12,-0.12
KXBTC-26AUG0316-B63750,1785786919755,sell,0.02,0.02
KXBTC-26AUG0316-B63850,1785784621395,buy,0.32,0.6799999999999999
KXBTC-26AUG0316-B63850,1785786670964,sell,0.32,-0.6799999999999999
KXBTC-26AUG0316-B63850,1785786720614,buy,0.39,0.61
KXBTC-26AUG0316-B63850,1785786820379,buy,0.38,0.62
KXBTC-26AUG0316-B63850,1785786870519,sell,0.3,-0.7
KXBTC-26AUG0316-B63850,1785786920930,sell,0.48,-0.52
KXBTC-26AUG0316-B63850,1785786970819,sell,0.81,-0.18999999999999995
KXBTC-26AUG0316-B63850,1785787020873,sell,0.87,-0.13
KXBTC-26AUG0316-B63850,1785787070472,sell,0.92,-0.07999999999999996
KXBTC-26AUG0316-B63950,1785784219952,sell,0.16,0.16
KXBTC-26AUG0316-B63950,1785784320795,sell,0.21,0.21
KXBTC-26AUG0316-B63950,1785784670712,sell,0.27,0.27
KXBTC-26AUG0316-B63950,1785786670521,sell,0.32,0.32
KXBTC-26AUG0316-B63950,1785786819963,sell,0.54,0.54
KXBTC-26AUG0316-B63950,1785786870084,buy,0.65,-0.65
KXBTC-26AUG0316-B63950,1785786920520,buy,0.49,-0.49
KXBTC-26AUG0316-B63950,1785786970388,buy,0.18,-0.18
KXBTC-26AUG0316-B63950,1785787070043,buy,0.06,-0.06
KXBTC-26AUG0316-B64050,1785784320939,sell,0.09,0.09
KXBTC-26AUG0316-B64050,1785784570961,sell,0.12,0.12
KXBTC-26AUG0317-B61875,1785765027441,buy,0.06,-0.06
KXBTC-26AUG0317-B62125,1785764728696,buy,0.1,-0.1
KXBTC-26AUG0317-B62375,1785763233266,buy,0.12,-0.12
KXBTC-26AUG0317-B62375,1785763829172,sell,0.11,0.11
KXBTC-26AUG0317-B62375,1785765129449,buy,0.12,-0.12
KXBTC-26AUG0317-B62625,1785765077250,buy,0.15,-0.15
KXBTC-26AUG0317-B62625,1785765677338,sell,0.09,0.09
KXBTC-26AUG0317-B62625,1785766631689,buy,0.1,-0.1
KXBTC-26AUG0317-B62875,1785762980178,sell,0.14,0.14
KXBTC-26AUG0317-B62875,1785763779117,buy,0.17,-0.17
KXBTC-26AUG0317-B62875,1785766833751,sell,0.1,0.1
KXBTC-26AUG0317-B62875,1785774227617,buy,0.05,-0.05
KXBTC-26AUG0317-B63125,1785748057674,sell,0.08,0.08
KXBTC-26AUG0317-B63125,1785765628308,sell,0.15,0.15
KXBTC-26AUG0317-B63125,1785767332144,buy,0.14,-0.14
KXBTC-26AUG0317-B63125,1785768982286,buy,0.1,-0.1
KXBTC-26AUG0317-B63125,1785773058934,buy,0.1,-0.1
KXBTC-26AUG0317-B63125,1785773389492,sell,0.09,0.09
KXBTC-26AUG0317-B63125,1785773870689,buy,0.1,-0.1
KXBTC-26AUG0317-B63125,1785775826282,buy,0.08,-0.08
KXBTC-26AUG0317-B63125,1785777891644,buy,0.06,-0.06
KXBTC-26AUG0317-B63375,1785733425607,buy,0.1,-0.1
KXBTC-26AUG0317-B63375,1785763927445,buy,0.09,-0.09
KXBTC-26AUG0317-B63375,1785764176756,sell,0.07,0.07
KXBTC-26AUG0317-B63375,1785765576821,sell,0.14,0.14
KXBTC-26AUG0317-B63375,1785765776752,buy,0.16,-0.16
KXBTC-26AUG0317-B63375,1785766332270,sell,0.15,0.15
KXBTC-26AUG0317-B63375,1785768081450,buy,0.14,-0.14
KXBTC-26AUG0317-B63375,1785772904552,sell,0.15,0.15
KXBTC-26AUG0317-B63375,1785773869812,buy,0.16,-0.16
KXBTC-26AUG0317-B63375,1785776830546,buy,0.16,-0.16
KXBTC-26AUG0317-B63375,1785777890611,buy,0.13,-0.13
KXBTC-26AUG0317-B63375,1785777992900,sell,0.08,0.08
KXBTC-26AUG0317-B63375,1785779004009,buy,0.13,-0.13
KXBTC-26AUG0317-B63375,1785780813000,buy,0.1,-0.1
KXBTC-26AUG0317-B63375,1785782816103,sell,0.1,0.1
KXBTC-26AUG0317-B63375,1785783266097,buy,0.11,-0.11
KXBTC-26AUG0317-B63375,1785784618355,buy,0.07,-0.07
KXBTC-26AUG0317-B63375,1785785968374,sell,0.03,0.03
KXBTC-26AUG0317-B63625,1785744191734,buy,0.08,0.92
KXBTC-26AUG0317-B63625,1785763777333,buy,0.07,0.9299999999999999
KXBTC-26AUG0317-B63625,1785765326959,sell,0.09,-0.91
KXBTC-26AUG0317-B63625,1785767232090,sell,0.13,-0.87
KXBTC-26AUG0317-B63625,1785768932307,buy,0.18,0.8200000000000001
KXBTC-26AUG0317-B63625,1785773008825,buy,0.21,0.79
KXBTC-26AUG0317-B63625,1785773449410,sell,0.2,-0.8
KXBTC-26AUG0317-B63625,1785777943095,buy,0.22,0.78
KXBTC-26AUG0317-B63625,1785778043385,sell,0.19,-0.81
KXBTC-26AUG0317-B63625,1785780813571,buy,0.23,0.77
KXBTC-26AUG0317-B63625,1785781466295,sell,0.2,-0.8
KXBTC-26AUG0317-B63625,1785781666063,sell,0.25,-0.75
KXBTC-26AUG0317-B63625,1785782766270,sell,0.29,-0.71
KXBTC-26AUG0317-B63625,1785783166171,buy,0.32,0.6799999999999999
KXBTC-26AUG0317-B63625,1785783266274,buy,0.28,0.72
KXBTC-26AUG0317-B63625,1785783566826,sell,0.26,-0.74
KXBTC-26AUG0317-B63625,1785784217707,buy,0.27,0.73
KXBTC-26AUG0317-B63625,1785784318658,buy,0.26,0.74
KXBTC-26AUG0317-B63625,1785784568590,buy,0.24,0.76
KXBTC-26AUG0317-B63625,1785784818861,sell,0.2,-0.8
KXBTC-26AUG0317-B63625,1785785068383,buy,0.2,0.8
KXBTC-26AUG0317-B63625,1785785118843,sell,0.18,-0.8200000000000001
KXBTC-26AUG0317-B63625,1785785468913,buy,0.16,0.84
KXBTC-26AUG0317-B63625,1785785768839,sell,0.09,-0.91
KXBTC-26AUG0317-B63625,1785785818407,sell,0.11,-0.89
KXBTC-26AUG0317-B63625,1785785968524,sell,0.23,-0.77
KXBTC-26AUG0317-B63625,1785786018910,sell,0.27,-0.73
KXBTC-26AUG0317-B63625,1785786068989,buy,0.29,0.71
KXBTC-26AUG0317-B63625,1785786168589,buy,0.23,0.77
KXBTC-26AUG0317-B63625,1785786568601,sell,0.21,-0.79
KXBTC-26AUG0317-B63625,1785786669427,buy,0.22,0.78
KXBTC-26AUG0317-B63625,1785786919477,sell,0.18,-0.8200000000000001
KXBTC-26AUG0317-B63625,1785787219540,sell,0.27,-0.73
KXBTC-26AUG0317-B63625,1785787269322,sell,0.33,-0.6699999999999999
KXBTC-26AUG0317-B63625,1785787319004,buy,0.39,0.61
KXBTC-26AUG0317-B63625,1785787369053,sell,0.38,-0.62
KXBTC-26AUG0317-B63625,1785787419103,buy,0.39,0.61
KXBTC-26AUG0317-B63625,1785787569406,buy,0.33,0.6699999999999999
KXBTC-26AUG0317-B63625,1785787669016,sell,0.31,-0.69
KXBTC-26AUG0317-B63625,1785787769418,buy,0.32,0.6799999999999999
KXBTC-26AUG0317-B63625,1785787819397,buy,0.23,0.77
KXBTC-26AUG0317-B63625,1785787969139,buy,0.16,0.84
KXBTC-26AUG0317-B63625,1785788019166,sell,0.15,-0.85
KXBTC-26AUG0317-B63625,1785788269090,buy,0.21,0.79
KXBTC-26AUG0317-B63625,1785788419641,buy,0.1,0.9
KXBTC-26AUG0317-B63625,1785788717690,sell,0.08,-0.92
KXBTC-26AUG0317-B63625,1785788817438,sell,0.11,-0.89
KXBTC-26AUG0317-B63625,1785788867438,buy,0.13,0.87
KXBTC-26AUG0317-B63625,1785790167486,sell,0.06,-0.94
KXBTC-26AUG0317-B63625,1785790217793,sell,0.3,-0.7
KXBTC-26AUG0317-B63625,1785790267412,sell,0.43,-0.5700000000000001
KXBTC-26AUG0317-B63625,1785790317534,sell,0.59,-0.41000000000000003
KXBTC-26AUG0317-B63625,1785790367519,sell,0.62,-0.38
KXBTC-26AUG0317-B63625,1785790417287,buy,0.69,0.31000000000000005
KXBTC-26AUG0317-B63625,1785790467125,buy,0.63,0.37
KXBTC-26AUG0317-B63625,1785790567299,buy,0.6,0.4
KXBTC-26AUG0317-B63625,1785790617058,sell,0.4,-0.6
KXBTC-26AUG0317-B63625,1785790717124,sell,0.63,-0.37
